GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
ef282d52-f5c2-555b-8608-a75131da69bd	chr10	22195184	22495729	3	3	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr10	22498074	31057552	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr10	31058001	31096520	5	5	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr10	31097242	33250559	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr10	33252738	36727973	7	7	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr10	36732429	36777901	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr10	36778811	37381441	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr10	37390020	37919961	7	7	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr10	37923574	42350947	5	5	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr10	42355411	133654968	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr11	198510	3849233	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr11	3849569	42437387	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr11	42437676	48221164	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr11	48221982	65696068	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr11	65696417	78035023	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr11	78035072	78044851	0	0	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr11	78047512	135074876	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	51460	11676375	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	11677442	22865290	4	2	2
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	22865294	42433142	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	42434089	44307501	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	44307836	54601817	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	54601984	54611684	0	0	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	54611835	71047199	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	71052096	73362800	4	2	2
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	73366513	75270266	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	75270875	77356770	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	77357170	113686886	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	113687417	114573333	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	114574123	128088026	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	128089181	129454836	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr12	129454870	133201603	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr13	18452809	21789114	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr13	21794905	22496523	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr13	22496723	51787375	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr13	51788344	114342922	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	18239283	19957701	7	6	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	19957752	20678425	4	2	2
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	20681949	21881313	4	3	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	21881504	22530968	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	22531112	26072045	4	3	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	26072714	27733900	4	2	2
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	27734853	28631641	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	28634039	28745586	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	28746172	63894778	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	63896352	78166778	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	78166883	87389151	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	87389459	97090171	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr14	97090769	106877229	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	19811075	23504008	8	7	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	23504661	23563909	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	23566770	23713212	9	7	2
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	23719855	27512682	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	27513734	40234215	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	40236929	76598900	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	76599170	76603434	0	0	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	76609838	89319135	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	89319961	89711749	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	89712324	98257652	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	98257857	99730891	10	9	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr15	99731873	101928837	4	3	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr16	10777	10242873	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr16	10242902	10335847	0	0	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr16	10338466	25302987	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr16	25303089	36048855	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr16	46441986	49926346	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr16	49927540	53605526	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr16	53608912	70732621	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr16	70738284	73368225	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr16	73368389	73391861	4	2	2
ef282d52-f5c2-555b-8608-a75131da69bd	chr16	73391873	90096867	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	150733	7237287	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	7241962	8333516	4	4	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	8337799	12360411	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	12362150	12541208	8	7	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	12542189	16516111	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	16516442	17425189	4	4	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	17426414	22456103	4	3	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	22456493	35456095	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	35461551	65976086	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	65976360	66018833	5	3	2
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	66018926	76146966	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	76149655	76438793	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr17	76439277	83091923	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr18	48133	4235618	4	2	2
ef282d52-f5c2-555b-8608-a75131da69bd	chr18	4236056	8221604	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr18	8222471	15402409	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr18	20949392	40678741	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr18	40678763	40685425	0	0	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr18	40688060	77211972	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr18	77213430	77246693	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr18	77246982	80257174	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr19	90910	7492742	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr19	7493138	21683235	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr19	21685782	23524606	5	3	2
ef282d52-f5c2-555b-8608-a75131da69bd	chr19	23526518	37263204	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr19	37263518	58586487	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr20	80664	35294364	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr20	35296856	64324800	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr21	12973348	13822907	6	3	3
ef282d52-f5c2-555b-8608-a75131da69bd	chr21	13823535	39251545	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chr21	39255094	46677045	4	2	2
ef282d52-f5c2-555b-8608-a75131da69bd	chr22	16392123	29381302	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr22	29381592	41553255	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chr22	41562858	50796027	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	251810	42111069	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	42111645	45951900	4	3	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	45953502	45962977	0	0	0
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	45965726	48248934	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	48251459	52861812	5	3	2
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	52868400	55338554	14	12	2
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	55339741	56289009	16	13	3
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	56292748	69976304	5	3	2
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	69976942	75656607	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	75658779	79997390	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	79997455	80669140	2	2	0
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	80669747	84609271	4	3	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	84609854	124154734	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	124162222	125398639	6	5	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	125398694	126659865	4	3	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	126660079	127291471	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	127291564	127294561	14	11	3
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	127295140	128663015	7	6	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	128666291	130613068	5	4	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	130614522	134040553	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	134041594	134350103	1	1	0
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	134350314	134693907	4	3	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	134698269	135612977	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	135614680	136981940	6	5	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	136986099	145799824	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	145799850	146483327	4	3	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	146483499	147066299	2	1	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrX	147066502	156004181	3	2	1
ef282d52-f5c2-555b-8608-a75131da69bd	chrY	2782397	26653788	0	0	0
ef282d52-f5c2-555b-8608-a75131da69bd	chrY	56872112	56872112	33	33	0
