GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
c811ef36-4fd4-575e-91fe-7e60799034b6	chr9	60863881	138200944	2	1	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr10	45792	18813688	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr10	18813791	24011792	2	2	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr10	24014572	42565362	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr10	42568256	133654968	2	2	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr11	198510	1833503	3	2	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr11	1844881	88102832	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr11	88103616	98929838	2	2	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr11	98930377	104152178	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr11	104152972	105068302	4	3	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr11	105068780	107223754	2	2	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr11	107223846	130531975	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr11	130532097	130763499	4	3	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr11	130764147	135074876	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr12	51460	32616818	3	2	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr12	32622976	32650813	1	1	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr12	32651038	84214223	3	2	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr12	84214289	84273051	2	1	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr12	84273150	119329915	3	2	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr12	119330123	125438855	2	1	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr12	125442792	131694505	3	2	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr12	131696767	133201603	2	1	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr13	18452809	55263656	2	2	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr13	55264138	55306388	0	0	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr13	55306418	114342922	2	2	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr14	18239283	23156773	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr14	23157536	23650272	4	3	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr14	23650652	59792065	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr14	59792323	61209180	4	3	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr14	61210679	79115039	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr14	79116286	87829059	5	3	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr14	87829256	106877229	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr15	19811075	53320298	2	2	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr15	53321764	53332192	5	3	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr15	53332270	101928837	2	2	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr16	10777	1703331	3	2	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr16	1703428	5492381	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr16	5493838	35361682	5	3	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr16	35362785	35522700	10	5	5
c811ef36-4fd4-575e-91fe-7e60799034b6	chr16	35526596	66916034	5	3	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr16	66916970	69060390	5	4	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr16	69061280	83832303	5	3	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr16	83833340	88725639	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr16	88726929	89546361	4	3	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr16	89547004	90096867	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr17	150733	318057	4	3	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr17	319608	7087270	3	3	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr17	7087921	7841337	4	4	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr17	7849822	9752797	3	3	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr17	9753836	10888222	5	5	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr17	10889565	13325335	3	3	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr17	13328694	14255970	5	5	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr17	14258920	15789641	3	3	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr17	15791471	17613818	5	3	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr17	17616053	83091923	3	3	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr18	48133	8634078	3	2	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr18	8638031	8642191	0	0	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr18	8643304	67804727	3	2	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr18	67805149	68792740	4	3	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr18	68793316	80257174	3	2	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr19	90910	1884553	5	3	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr19	1907480	2196964	3	2	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr19	2197735	7415800	6	4	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr19	7415815	7453326	10	7	3
c811ef36-4fd4-575e-91fe-7e60799034b6	chr19	7453398	18253647	6	3	3
c811ef36-4fd4-575e-91fe-7e60799034b6	chr19	18253976	18664267	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr19	18671567	19528548	5	4	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr19	19529715	58586487	6	3	3
c811ef36-4fd4-575e-91fe-7e60799034b6	chr20	80664	4894061	6	6	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr20	4895172	61740650	4	4	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr20	61743138	64324800	3	3	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr21	12973348	14838583	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr21	14838870	41100017	5	3	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr21	41100710	46677045	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr22	16392123	25323345	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr22	25323946	25535705	1	1	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chr22	25536575	40309860	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chr22	40310632	43081412	4	3	1
c811ef36-4fd4-575e-91fe-7e60799034b6	chr22	43085722	50796027	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chrX	251810	2653684	2	2	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chrX	2656935	2735872	1	1	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chrX	2738809	2785914	4	2	2
c811ef36-4fd4-575e-91fe-7e60799034b6	chrX	2788903	54991886	1	1	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chrX	54996864	156004181	2	2	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chrY	2782397	26653788	1	1	0
c811ef36-4fd4-575e-91fe-7e60799034b6	chrY	56872112	56872112	0	0	0
