GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
c0617670-3759-5394-a483-4c059e4fd2f2	chr11	132251492	132256277	15	8	7
c0617670-3759-5394-a483-4c059e4fd2f2	chr11	132258815	135074876	4	3	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr12	51460	21321580	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr12	21321735	21334521	2	1	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr12	21337642	52526608	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr12	52526630	52531875	18	9	9
c0617670-3759-5394-a483-4c059e4fd2f2	chr12	52532185	128244698	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr12	128245321	128249465	19	10	9
c0617670-3759-5394-a483-4c059e4fd2f2	chr12	128250199	133015525	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr12	133015569	133201603	7	5	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr13	18452809	44407070	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr13	44407675	114342922	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr14	18239283	22632004	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr14	22633534	22645702	15	8	7
c0617670-3759-5394-a483-4c059e4fd2f2	chr14	22646052	28563627	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr14	28564343	28599626	11	8	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr14	28600216	35344491	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr14	35349070	42808086	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr14	42808412	83736833	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr14	83736864	106877229	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	19811075	24113469	7	4	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	24115850	29380785	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	29383464	29395230	7	6	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	29395249	29407568	4	4	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	29408162	33488347	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	33490041	34626760	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	34627153	35051611	9	5	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	35051753	51516168	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	51516376	51894390	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	51897135	61080560	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	61081382	69696289	9	5	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	69697757	69714062	18	9	9
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	69714534	71690612	7	4	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	71690992	83887437	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	83892558	84057621	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	84062381	85649619	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	85650478	86125707	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	86125926	87481340	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	87482147	87482147	13	13	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	87482607	87576900	3	2	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	87576918	88005887	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	88005920	88949461	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	88949814	98375244	9	5	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr15	98377319	101928837	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr16	10777	36048855	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr16	46441986	64152502	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr16	64153268	82390618	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr16	82391222	83340298	7	4	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr16	83340358	84211689	4	2	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr16	84211790	85570419	7	4	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr16	85572836	86957247	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr16	86958108	89481721	2	2	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr16	89482098	90096867	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	150733	264673	5	5	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	264699	7789192	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	7790137	10269993	5	5	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	10270190	15525600	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	15534029	17441537	21	18	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	17444654	19714672	17	14	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	19719330	19728602	41	35	6
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	19734227	22191101	16	13	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	22191121	22714687	21	18	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	22717613	32567706	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	32567868	32569892	16	8	8
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	32572316	34812489	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	34813548	40998458	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	40998511	55280172	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	55280655	55293154	15	8	7
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	55299143	80119658	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr17	80120023	83091923	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr18	48133	4975986	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr18	4976161	4980178	1	1	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr18	4985483	12267977	7	4	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr18	12269998	15402409	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr18	20949392	23484264	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr18	23484410	24745464	7	5	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr18	24746044	32711033	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr18	32712798	32720548	2	1	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr18	32721153	80257174	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	90910	1838007	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	1846112	2759486	2	1	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	2760718	22118201	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	22121343	22260752	5	5	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	22262849	24413948	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	27257085	29456967	26	23	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	29457006	31042951	24	20	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	31047756	31377794	14	11	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	31379058	31409102	25	19	6
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	31409562	32771678	14	11	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	32775254	33084620	20	18	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	33086461	34549155	14	11	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	34549258	36010302	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	36020035	37464582	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	37464653	37744380	17	17	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	37749886	43894932	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	43895154	43920030	2	2	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	43927879	46655698	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr19	46663485	58586487	4	2	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr20	80664	31313619	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr20	31318384	55189455	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr20	55190021	55229239	3	2	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr20	55230197	55319052	2	1	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr20	55320035	55854717	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr20	55855089	55875326	6	6	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr20	55876382	55956445	1	1	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr20	55956463	59721295	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr20	59722413	61081706	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr20	61082443	64324800	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr21	12973348	15717551	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr21	15717740	16162881	4	3	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr21	16163927	17675006	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr21	17677547	18426849	4	3	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr21	18427182	18770892	13	10	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr21	18772831	21360609	4	3	1
c0617670-3759-5394-a483-4c059e4fd2f2	chr21	21360625	22651593	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr21	22651615	46677045	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr22	16392123	17312316	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr22	17315637	18088242	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chr22	18088992	24038846	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr22	24039563	27859067	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr22	27862712	34760344	2	2	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr22	34760796	37681985	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr22	37682666	40204609	6	3	3
c0617670-3759-5394-a483-4c059e4fd2f2	chr22	40207728	44881540	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chr22	44883440	46747452	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chr22	46747956	50796027	3	3	0
c0617670-3759-5394-a483-4c059e4fd2f2	chrX	251810	856907	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chrX	876695	1507351	4	2	2
c0617670-3759-5394-a483-4c059e4fd2f2	chrX	1507378	2387078	7	4	3
c0617670-3759-5394-a483-4c059e4fd2f2	chrX	2395507	2452743	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chrX	2458073	2649506	8	4	4
c0617670-3759-5394-a483-4c059e4fd2f2	chrX	2649606	2796430	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chrX	2796715	6537122	1	1	0
c0617670-3759-5394-a483-4c059e4fd2f2	chrX	6537249	6754492	5	3	2
c0617670-3759-5394-a483-4c059e4fd2f2	chrX	6754782	156004181	2	1	1
c0617670-3759-5394-a483-4c059e4fd2f2	chrY	2782397	26653788	6	4	2
c0617670-3759-5394-a483-4c059e4fd2f2	chrY	56872112	56872112	12	12	0
