GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	87970343	98327190	4	4	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	98327408	99022620	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	99024114	106408184	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	106408939	106481385	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	106481396	116442132	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	116442815	117184062	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	117188056	175143245	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	175143627	175199339	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	175199450	179030111	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	179030692	192990656	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	192991688	197859843	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	197861842	197984359	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr3	197988576	198169247	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	68929	197074	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	199231	3982817	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	3983081	4202163	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	4203626	10680764	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	10686460	43838121	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	43849901	44042114	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	44042591	48581948	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	48586806	52859932	7	5	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	52860273	58117086	7	4	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	58118142	59607221	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	59609604	69549261	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	69549646	77855800	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	77859829	138389339	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	138389637	161800204	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr4	161805064	190106768	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	15532	46699	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	48691	59677	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	63282	230865	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	231650	1350479	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	1351423	9983085	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	9983407	9997519	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	9997673	11169749	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	11169833	13874063	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	13874842	18337358	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	18337673	18425599	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	18425857	30975414	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	30975431	35878993	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	35879054	36688435	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	36689079	46313418	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	46313433	51961253	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	51961293	54406722	5	4	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	54406754	56585473	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	56587856	56600431	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	56601123	77964670	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	77964879	78555468	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	78555547	137462401	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	137462752	142304824	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	142305949	159133351	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	159133834	175581690	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr5	175582601	181363319	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	149661	36591187	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	36598597	37488788	9	5	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	37489887	38662865	12	8	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	38664801	38931115	17	13	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	38931709	44481522	14	10	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	44481960	46974162	16	12	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	46974193	51512624	13	9	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	51514436	51984587	20	16	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	51985767	53979470	18	15	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	53979521	55492450	23	19	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	55496594	56173714	14	10	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	56176216	58178085	19	15	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	58182336	60605593	11	7	4
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	60608757	66832891	7	4	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	66834711	68289602	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	68292273	70964844	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	70965079	71015111	4	4	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	71016836	74503962	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	74504224	106533546	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	106533564	106535671	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	106536245	118220244	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	118220271	119542313	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	119543134	166567843	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr6	166568152	170741917	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	43259	2449944	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	2461301	6648120	9	7	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	6649491	8454356	10	8	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	8454733	18457890	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	18460965	20687388	10	8	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	20687705	23903646	8	6	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	23905918	24205260	8	5	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	24206433	26804188	11	8	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	26808168	29478735	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	29478842	29752132	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	29752616	37380810	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	37382535	37739702	11	8	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	37740623	38116065	8	5	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	38119843	42854586	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	42854955	44066071	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	44066858	46558711	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	46564878	46687999	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	46688818	47016290	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	47017555	48889411	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	48889485	48964643	7	4	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	48964673	94385414	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	94385577	142063324	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	142069843	142071122	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	142081698	157516762	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	157518245	159042111	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	159045209	159179540	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr7	159179874	159334314	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	81254	275590	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	275763	7118672	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	7120877	9053963	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	9055195	12002231	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	12004300	12693626	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	12694109	12709141	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	12712880	24836931	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	24844846	38930059	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	38937043	39135485	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	39135898	39300121	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	39307863	39530780	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	39531260	51400083	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	51401924	52096516	6	4	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	52096994	55531004	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	55534799	65213495	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	65214619	66448490	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	66448527	69061766	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	69062202	75266314	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	75266328	78805770	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	78808422	96325428	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	96326703	116995056	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr8	116995827	145072769	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr9	46587	22293167	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr9	22293347	23307285	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr9	23307379	33696332	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr9	33696687	34064705	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr9	34068860	36767973	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr9	36773087	36823801	5	4	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr9	36824089	41741113	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr9	60863881	126897673	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr9	126900361	138200944	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	45792	45792	5	5	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	58258	711056	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	713336	792041	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	792239	1054881	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	1055104	22581927	4	4	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	22582194	23169375	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	23177704	23942243	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	23942317	32425314	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	32425410	32708920	4	4	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	32715922	33095079	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	33095188	34301422	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	34303956	36158965	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	36160406	42470188	7	4	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	42472862	46332058	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	46332377	58451030	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	58454793	128548736	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr10	128549001	133654968	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	198510	2894353	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	2895485	6079414	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	6079453	18761713	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	18762240	27560795	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	27561582	43988546	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	43989750	44997888	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	44999143	45669398	6	4	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	45669568	46609618	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	46612485	56835526	7	5	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	56838428	59256951	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	59257549	59736353	6	4	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	59737088	60995102	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	60995562	70682128	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	70683045	70837455	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	70838600	80771717	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	80778003	80840009	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	80846751	134811773	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr11	134811986	135074876	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	51460	149625	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	150039	422959	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	424313	15021681	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	15021972	21535675	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	21536436	27320018	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	27320224	30628978	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	30629142	41061091	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	41061293	41473548	7	4	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	41476021	43529698	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	43530493	57931730	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	57936037	70078559	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	70081108	71609349	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	71612085	82665291	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	82665514	115606114	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	115606837	115621860	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	115621878	131283105	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr12	131283155	133201603	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr13	18452809	19762111	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr13	19762718	36387671	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr13	36388485	36598462	4	4	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr13	36598789	71886991	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr13	71887483	71953725	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr13	71954864	88037927	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr13	88038205	107358549	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr13	107362923	109845834	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr13	109845910	114342922	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr14	18239283	20431891	8	6	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr14	20433344	23310352	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr14	23319055	25288567	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr14	25288620	25306435	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr14	25307294	99031647	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr14	99039197	106877229	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	19811075	25672431	7	4	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	25672819	30668947	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	30674693	35343351	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	35350077	37983415	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	37984457	46348665	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	46349668	50590959	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	50592971	70720788	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	70724044	70746752	6	4	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	70748691	82282277	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	82282538	99113912	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	99114491	101342556	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	101343255	101580692	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr15	101580774	101928837	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr16	10777	357844	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr16	364608	16930314	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr16	16930902	28325415	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr16	28325856	32890936	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr16	32894557	53834404	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr16	53837894	84476649	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr16	84477719	90096867	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	150733	557288	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	557735	950392	3	3	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	953977	7711954	4	4	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	7713574	8410634	10	8	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	8410697	8416905	18	15	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	8416958	11274951	10	9	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	11275051	15465624	16	15	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	15470543	18957997	11	10	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	18971407	21277414	14	13	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	21280472	21289118	9	9	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	21295093	27014516	7	5	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	27015487	41670881	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	41676025	43107363	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	43107579	48128035	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	48130583	55289154	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	55289862	55328247	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	55328290	82985734	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr17	82985809	83091923	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr18	48133	489242	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr18	489385	2030121	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr18	2030271	13676796	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr18	13681953	15402409	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr18	20949392	35920493	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr18	35922446	58155590	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr18	58155619	79624561	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr18	79625879	80038196	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr18	80038615	80257174	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	90910	7415800	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	7415815	7453398	7	4	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	7455331	13881144	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	13885774	19022393	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	19022605	23817480	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	23817640	30163833	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	30163966	32184277	6	3	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	32184501	33842941	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	33843009	35479793	6	3	3
